uf_mun_x,total,AFR,ASI,EST,FRC,GER,GRE,IBR,ITA,JEW,MUS,NOR,RUS
SC_MAFRA,63213,1.2845,3.7461,1.8113,4.7158,23.6075,0.1946,62.87,0.3686,0.1693,0.6075,0.4113,0.2136
SC_MAJOR GERCINO,3784,0.1321,2.3256,0.3436,7.2146,11.3372,0.0793,74.0751,1.797,0.0529,0.2643,0.6607,1.7178
SC_MAJOR VIEIRA,8265,1.6213,6.703,3.8355,6.3521,19.6128,0.4356,57.9068,0.3509,0.5445,1.0284,0.8832,0.726
SC_MARACAJA,8064,0.7564,1.4633,0.1364,4.5759,3.3978,0.0248,89.1369,0.3472,0.0372,0.1116,0.0124,0.0
SC_MARAVILHA,28739,0.7272,2.9681,0.3967,8.0309,26.3892,0.1844,60.1656,0.4245,0.0313,0.3306,0.341,0.0104
SC_MAREMA,2398,0.7506,5.0459,0.417,12.7189,4.1284,0.0,75.1877,1.4178,0.0,0.3336,0.0,0.0
SC_MASSARANDUBA,17343,0.7092,3.598,1.5511,6.4464,30.952,0.9341,54.1717,0.5362,0.1557,0.271,0.6631,0.0115
SC_MATOS COSTA,3552,0.5349,3.4628,0.5349,4.8705,8.1363,0.5349,80.2365,0.9291,0.0282,0.2534,0.1971,0.2815
SC_MELEIRO,9760,0.666,1.4754,0.2357,9.6004,3.627,0.1434,83.2992,0.6967,0.0922,0.1434,0.0102,0.0102
SC_MIRIM DOCE,2545,0.1572,1.9646,0.0393,6.0904,16.6208,0.1572,73.2417,0.4322,0.1572,0.1179,1.0216,0.0
SC_MODELO,6551,0.2137,2.9766,0.3816,7.724,27.3546,0.2442,60.0519,0.1679,0.0763,0.3358,0.4579,0.0153
SC_MONDAI,13651,0.5494,3.1646,0.1685,5.8531,43.1031,0.0366,46.0113,0.293,0.0513,0.4395,0.2857,0.044
SC_MONTE CARLO,10554,0.4832,0.9191,0.0095,4.1027,4.7281,0.2843,89.2079,0.1327,0.0095,0.0379,0.0379,0.0474
SC_MONTE CASTELO,10365,0.5306,3.3092,1.3989,4.3898,11.3652,0.3473,77.2021,0.3763,0.0193,0.328,0.5982,0.1351
SC_MORRO DA FUMACA,20598,0.6069,1.3691,0.3107,6.3938,2.942,0.0097,87.057,0.1262,0.0,1.0292,0.1505,0.0049
SC_MORRO GRANDE,3158,0.285,5.9531,1.1083,11.6846,4.3699,0.0,76.0608,0.4117,0.0,0.1267,0.0,0.0
SC_NAVEGANTES,67944,0.4209,1.6779,0.2325,3.4028,6.9704,0.0677,86.5227,0.2679,0.0309,0.1928,0.1943,0.0191
SC_NOVA ERECHIM,4741,0.3164,2.5733,0.6117,10.9471,11.3478,0.0633,72.2632,0.1476,0.0844,0.9914,0.4008,0.2531
SC_NOVA ITABERABA,4470,0.2685,3.1767,0.4251,11.0515,4.5414,0.4251,79.5302,0.4027,0.0895,0.0,0.0224,0.0671
SC_NOVA TRENTO,13166,0.357,1.9596,0.7747,11.8791,12.8741,0.3038,70.2339,1.0102,0.038,0.1443,0.3342,0.0911
SC_NOVA VENEZA,13909,0.266,2.8327,0.4242,6.6144,7.1465,0.0359,81.5587,0.2804,0.0,0.8124,0.0288,0.0
SC_NOVO HORIZONTE,2949,0.6104,3.4588,0.8138,11.1224,3.5266,0.2035,79.2472,0.2374,0.0,0.6443,0.1356,0.0
SC_ORLEANS,25556,0.6769,3.2321,0.2661,6.1395,6.4877,0.1917,82.0864,0.4187,0.0,0.3952,0.09,0.0157
SC_OTACILIO COSTA,19793,0.1819,1.0761,0.1061,2.1371,10.3572,0.0354,85.7727,0.0707,0.0051,0.1162,0.1213,0.0202
SC_OURO,8609,0.3369,2.7529,0.2091,10.5239,7.3179,0.302,77.4654,0.2091,0.0232,0.4995,0.2788,0.0813
SC_OURO VERDE,2143,0.14,0.9333,0.0,8.1195,4.2464,0.28,84.3677,1.8665,0.0,0.0467,0.0,0.0
SC_PAIAL,1543,0.5185,3.1108,0.324,5.8328,36.941,0.0,52.4951,0.1296,0.0,0.3889,0.1944,0.0648
SC_PAINEL,1819,0.055,0.5498,0.0,0.9896,12.2045,0.0,85.5965,0.055,0.055,0.4398,0.0,0.055
SC_PALHOCA,154849,0.3997,1.0552,0.1401,3.1314,7.5784,0.062,86.9828,0.2493,0.0194,0.2254,0.1195,0.0368
SC_PALMA SOLA,10120,0.8202,2.1542,0.2569,5.9684,12.2036,0.1976,77.0455,0.3854,0.0,0.3755,0.5929,0.0
SC_PALMEIRA,2171,0.2303,0.4606,0.0,0.8752,5.1129,0.0,92.2616,0.2764,0.0461,0.737,0.0,0.0
SC_PALMITOS,21295,0.9721,2.672,0.2536,7.7718,28.4903,0.0329,58.0042,0.5353,0.0282,0.8687,0.3287,0.0423
SC_PAPANDUVA,23235,0.538,4.5879,3.073,4.7385,16.0275,0.5165,67.9406,0.7618,0.4046,0.34,0.4433,0.6284
SC_PARAISO,4671,0.2355,4.0462,0.1927,5.9516,25.091,0.107,62.3635,1.4558,0.0214,0.3425,0.0428,0.1499
SC_PASSO DE TORRES,5840,0.6164,0.9589,0.2397,4.4521,4.726,0.0171,88.4075,0.0514,0.0,0.1541,0.3767,0.0
SC_PASSOS MAIA,4377,0.3655,2.3075,0.3199,5.209,4.912,0.0914,85.7894,0.4112,0.2285,0.0457,0.1599,0.1599
SC_PAULO LOPES,7998,0.2376,0.9002,0.075,2.3631,1.7879,0.1,94.2861,0.15,0.0,0.075,0.025,0.0
SC_PEDRAS GRANDES,5451,0.2568,1.8712,0.1101,6.6777,1.3392,0.055,89.0295,0.2752,0.0,0.3853,0.0,0.0
SC_PENHA,29291,0.3277,1.4714,0.2492,3.5369,8.5999,0.1229,84.7871,0.3619,0.0239,0.2834,0.2117,0.0239
SC_PERITIBA,3775,0.2649,1.6424,0.0795,9.0331,36.2649,0.1589,49.7483,0.0795,0.1854,0.6358,1.9073,0.0
SC_PESCARIA BRAVA,985,0.203,0.203,0.0,0.7107,1.7259,0.0,96.8528,0.203,0.0,0.1015,0.0,0.0
SC_PETROLANDIA,7629,0.3408,0.852,0.1311,2.8837,31.957,0.0262,61.8954,0.9307,0.2359,0.249,0.4981,0.0
SC_PINHALZINHO,18081,0.2489,2.8925,0.4369,5.9178,24.5285,0.0221,64.0894,0.3871,0.094,0.5586,0.7135,0.1106
SC_PINHEIRO PRETO,3776,0.6356,3.2839,0.2383,8.1038,11.0434,0.2648,75.2913,0.2913,0.0,0.6886,0.1589,0.0
SC_PIRATUBA,6251,0.8639,0.9918,0.064,6.335,22.1565,0.5759,68.1491,0.0,0.0,0.5919,0.224,0.048
SC_PLANALTO ALEGRE,2713,0.5529,2.9488,0.516,9.4729,7.3351,0.0369,78.5477,0.1106,0.0,0.1106,0.3686,0.0
SC_POMERODE,32781,0.7291,2.4221,0.2807,3.2214,51.2614,0.0244,40.4289,0.3264,0.0793,0.6315,0.5705,0.0244
SC_PONTE ALTA,6181,0.0809,1.0031,0.1941,3.2357,6.6171,0.0324,88.6264,0.0,0.0485,0.0485,0.1133,0.0
SC_PONTE ALTA DO NORTE,3504,0.6564,0.5708,0.0285,5.0514,6.2215,0.1427,87.1005,0.1427,0.0,0.0,0.0856,0.0
SC_PONTE SERRADA,14865,0.5449,2.6236,0.1951,6.3169,5.5163,0.0538,84.2314,0.1345,0.0135,0.2153,0.1144,0.0404
SC_PORTO BELO,17917,0.3293,1.2111,0.2846,3.7171,7.6017,0.1563,85.9463,0.2567,0.0335,0.3181,0.1116,0.0335
SC_PORTO UNIAO,42450,0.6478,4.2026,1.8163,5.1991,20.1508,0.2379,65.4276,0.7562,0.0777,0.5889,0.311,0.5842
SC_POUSO REDONDO,17320,0.7679,2.985,0.0924,5.254,18.1351,0.0173,71.8418,0.2252,0.1386,0.1905,0.3349,0.0173
SC_PRAIA GRANDE,10788,0.2781,1.5387,0.0,3.4668,2.9199,0.0,90.5172,0.1669,0.0,0.0463,1.066,0.0
SC_PRESIDENTE CASTELLO BRANCO,594,1.0101,2.6936,3.0303,6.229,12.963,0.0,73.064,0.0,0.0,0.8418,0.1684,0.0
SC_PRESIDENTE GETULIO,17303,0.7282,2.3638,0.5664,5.4499,32.3586,0.2832,56.6954,0.4623,0.2254,0.5548,0.3063,0.0058
SC_PRESIDENTE NEREU,2709,1.7719,2.99,0.2215,5.7586,24.4001,0.0738,60.6866,1.7719,0.0369,0.443,1.8457,0.0
SC_PRINCESA,2360,0.0,1.6102,0.2966,6.6102,35.0424,0.0,55.8475,0.0424,0.0,0.2119,0.339,0.0
SC_QUILOMBO,14574,0.5832,3.0397,0.4117,10.5805,8.323,0.1578,75.2573,0.5901,0.0274,0.6038,0.2333,0.1921
SC_RANCHO QUEIMADO,742,0.0,2.0216,0.1348,6.1995,33.2884,0.0,56.469,1.6173,0.0,0.0,0.2695,0.0
SC_RIO DAS ANTAS,6433,0.5596,2.2074,0.6529,4.7567,16.9128,0.4663,72.2835,0.2021,0.0,1.3835,0.5441,0.0311
SC_RIO DO CAMPO,7707,0.7785,3.8926,1.9074,5.6053,19.5796,0.1687,66.0958,1.025,0.2206,0.2465,0.4412,0.0389
SC_RIO DO OESTE,8274,0.7372,2.7073,0.3747,5.2695,16.5095,0.0242,73.0723,0.9065,0.145,0.0242,0.1088,0.1209
SC_RIO DO SUL,68109,0.668,2.1436,0.2452,5.4721,19.322,0.0793,70.628,0.5271,0.1718,0.2878,0.4434,0.0117
SC_RIO DOS CEDROS,12632,0.6966,2.7074,0.4987,5.1061,20.4639,0.1662,70.0443,0.1346,0.0,0.0317,0.1504,0.0
SC_RIO FORTUNA,5612,0.784,2.3699,0.0713,6.201,35.7805,0.0,54.4013,0.0178,0.1782,0.0535,0.1426,0.0
SC_RIO NEGRINHO,47597,1.0106,2.3174,0.832,3.8343,20.4046,0.4853,69.9183,0.2248,0.0504,0.3635,0.4727,0.0861
SC_RIO RUFINO,2055,0.3406,1.2652,0.0,2.1898,7.1533,0.0,88.1265,0.0487,0.8759,0.0,0.0,0.0
SC_RIQUEZA,4883,0.4301,4.7921,0.1024,7.1882,22.0971,0.1434,63.7928,0.4505,0.0,0.0614,0.7782,0.1638
SC_RODEIO,12934,1.0051,2.219,0.4639,6.8502,18.115,0.1314,70.0015,0.3093,0.0619,0.1314,0.6649,0.0464
SC_ROMELANDIA,7731,0.1423,3.8029,0.1552,6.8038,24.447,0.0776,63.42,0.3363,0.0129,0.2199,0.5562,0.0259
SC_SALETE,8697,0.5174,2.1732,0.6554,4.4153,22.9274,0.115,67.667,0.5864,0.161,0.184,0.5979,0.0
SC_SALTINHO,3592,0.8073,3.0902,0.2784,5.5958,10.8018,0.6125,77.8953,0.6682,0.1949,0.0,0.0278,0.0278
SC_SALTO VELOSO,5303,1.0183,2.3383,0.1697,9.5606,5.5629,0.4149,79.0496,1.2823,0.0377,0.4149,0.1131,0.0377
SC_SANGAO,10768,0.1857,1.3001,0.0279,2.2938,1.5602,0.0279,93.8707,0.0464,0.0093,0.5665,0.0557,0.0557
SC_SANTA CECILIA,19445,0.216,1.5685,0.36,2.5096,5.7598,0.0771,88.7426,0.0411,0.0463,0.5143,0.1183,0.0463
SC_SANTA HELENA,2389,0.6279,2.3441,0.1674,8.2043,15.7807,0.0,72.499,0.0,0.1674,0.2093,0.0,0.0
SC_SANTA ROSA DE LIMA,2579,0.1163,3.4509,0.0,6.1264,34.3932,0.1939,53.6642,0.0388,1.1245,0.6204,0.2714,0.0
SC_SANTA ROSA DO SUL,8748,0.1943,0.6173,0.5716,2.3205,1.4746,0.0114,94.2044,0.1486,0.0,0.08,0.3772,0.0
SC_SANTA TEREZINHA,7468,0.3615,7.7665,3.3208,4.9009,24.1162,0.9106,53.8966,1.473,0.5088,1.7274,0.4285,0.5892
SC_SANTA TEREZINHA DO PROGRESSO,2463,0.5684,2.233,0.203,6.4149,21.5591,0.0,68.1283,0.0812,0.0,0.4872,0.3248,0.0
SC_SANTIAGO DO SUL,1304,0.0767,1.3037,1.1503,10.2761,3.2209,0.0,82.9755,0.0,0.0,0.9969,0.0,0.0
SC_SANTO AMARO DA IMPERATRIZ,23552,0.4119,0.794,0.0977,2.7047,14.6654,0.0085,80.3286,0.1868,0.0042,0.484,0.3142,0.0
SC_SAO BENTO DO SUL,88944,1.0613,3.0559,1.4605,4.2589,24.6503,0.2856,63.9245,0.2934,0.0675,0.407,0.3721,0.163
SC_SAO BERNARDINO,2800,0.8571,3.5,0.4643,4.4286,15.4286,0.1786,74.25,0.2857,0.0,0.3929,0.2143,0.0
SC_SAO BONIFACIO,3623,1.2697,2.8982,0.3312,2.0977,52.6359,0.0,37.538,0.0,0.4968,1.5457,1.1869,0.0
SC_SAO CARLOS,13068,0.2755,2.0508,0.0765,5.4408,44.0236,0.0153,45.6305,0.7193,0.0153,1.0101,0.7423,0.0
SC_SAO CRISTOVAO DO SUL,4560,0.2632,0.7456,0.1316,3.7719,4.2982,0.0,90.4825,0.0219,0.0877,0.1535,0.0439,0.0
SC_SAO DOMINGOS,12680,0.8833,2.5789,0.5205,7.2792,7.224,0.0237,80.418,0.3233,0.0158,0.4811,0.2524,0.0
SC_SAO FRANCISCO DO SUL,49756,0.7155,1.7365,0.2693,3.1634,7.7197,0.1507,85.5676,0.1025,0.0201,0.3256,0.1889,0.0402
SC_SAO JOAO BATISTA,26610,0.8568,2.0707,0.3683,5.5355,6.5539,0.0564,83.277,0.5487,0.0376,0.2217,0.4209,0.0526
SC_SAO JOAO DO ITAPERIU,3407,0.1761,1.7904,1.3795,3.0525,9.9795,0.1468,82.3598,0.4403,0.0,0.2055,0.4403,0.0294
SC_SAO JOAO DO OESTE,6388,0.2505,2.6299,0.0939,2.9117,52.1446,0.0157,40.9987,0.0157,0.0157,0.2192,0.7044,0.0
SC_SAO JOAO DO SUL,9295,0.0753,0.4303,0.0215,4.411,3.7224,0.0,89.0264,0.0646,0.0,0.2797,1.9688,0.0
SC_SAO JOAQUIM,32708,0.3149,1.5684,0.0061,1.5195,3.1735,0.1131,92.9681,0.0734,0.0,0.1804,0.0764,0.0061
SC_SAO JOSE,241327,0.399,1.2535,0.1873,3.2056,7.5868,0.0829,86.6521,0.2399,0.0211,0.1852,0.1488,0.0377
SC_SAO JOSE DO CEDRO,18327,0.7421,2.1771,0.4856,8.4302,21.1164,0.1528,65.5917,0.6111,0.0,0.1255,0.562,0.0055
SC_SAO JOSE DO CERRITO,11670,0.2228,0.6684,0.0,2.1251,2.6907,0.0686,93.9931,0.1371,0.0,0.0428,0.0343,0.0171
SC_SAO LOURENCO DO OESTE,28971,0.8767,3.6485,0.7214,8.8261,8.1702,0.252,76.6284,0.4349,0.0104,0.214,0.0932,0.1243
SC_SAO LUDGERO,13156,0.9501,2.2043,0.1292,4.135,15.0578,0.2812,75.9045,0.4105,0.0,0.1976,0.0456,0.6841
SC_SAO MARTINHO,4589,1.2203,2.8982,0.0654,2.5496,37.5027,0.0654,54.6742,0.0,0.1743,0.109,0.7409,0.0
SC_SAO MIGUEL DA BOA VISTA,1851,1.0265,3.8898,0.5943,7.6175,27.1745,0.0,56.9422,0.1621,0.0,1.6748,0.8644,0.054
SC_SAO MIGUEL DO OESTE,50032,0.5277,3.08,0.2259,8.2747,18.3103,0.0899,68.5161,0.3318,0.03,0.3158,0.2638,0.034
SC_SAO PEDRO DE ALCANTARA,3666,0.0546,0.8456,0.0273,3.9553,31.8876,0.0,62.4659,0.0546,0.0,0.6001,0.0818,0.0273
SC_SAUDADES,10164,0.5313,2.6072,0.0394,7.2609,45.1987,0.0098,42.3062,0.1869,0.0098,0.669,1.1806,0.0
SC_SCHROEDER,16224,0.5609,2.2436,0.5671,4.9926,35.1763,0.037,54.3084,0.5979,0.0986,0.943,0.3945,0.0801
SC_SEARA,21791,0.8123,5.3325,0.2157,8.1043,18.012,0.0872,65.9401,0.4451,0.0046,0.3717,0.6746,0.0
SC_SERRA ALTA,3700,0.1622,2.7838,0.9189,7.7838,16.8649,0.1622,70.5946,0.2432,0.2432,0.1892,0.0541,0.0
SC_SIDEROPOLIS,16748,0.4896,4.9439,0.209,7.0695,3.3735,0.2269,82.8995,0.2329,0.0,0.4538,0.0717,0.0299
SC_SOMBRIO,33864,0.251,0.8948,0.2362,3.2512,2.1527,0.0591,92.3961,0.2097,0.0,0.1801,0.3691,0.0
SC_SUL BRASIL,3154,0.2536,3.7413,1.3316,5.707,18.8015,0.6658,68.5162,0.1585,0.0317,0.2854,0.4756,0.0317
SC_TAIO,21322,0.5581,2.2512,0.2204,5.6702,23.6094,0.1219,65.8475,0.333,0.1641,0.4315,0.7879,0.0047
SC_TANGARA,11893,0.2354,1.791,0.3784,8.8876,9.6443,0.185,77.6675,0.6558,0.1009,0.1598,0.227,0.0673
SC_TIGRINHOS,1716,1.2238,2.0979,0.1748,7.5175,31.0023,0.0583,55.9441,0.4079,0.2331,1.1072,0.2331,0.0
SC_TIJUCAS,37230,0.3411,1.48,0.2176,3.6046,4.5528,0.0752,89.162,0.2847,0.0134,0.188,0.0483,0.0322
SC_TIMBE DO SUL,7033,0.2133,2.6873,0.0569,10.5929,3.6542,0.0427,82.0134,0.1706,0.0,0.1848,0.2275,0.1564
SC_TIMBO,43748,1.1223,2.2584,0.2377,4.8665,32.9409,0.112,57.3329,0.2537,0.016,0.2194,0.6309,0.0091
SC_TIMBO GRANDE,7064,0.1416,1.6846,0.4105,1.8262,8.1116,0.1133,86.9621,0.2548,0.0425,0.3114,0.1133,0.0283
SC_TRES BARRAS,19567,0.9864,2.8466,1.5128,4.4463,11.8771,0.2146,77.0021,0.3475,0.0869,0.3322,0.2095,0.138
SC_TREVISO,3011,1.4281,3.919,0.0,8.5686,2.358,1.1956,81.5676,0.0,0.0,0.1661,0.2325,0.5646
SC_TREZE DE MAIO,8000,0.2375,4.2125,0.1,12.025,1.5875,0.075,81.45,0.05,0.0,0.25,0.0125,0.0
SC_TREZE TILIAS,7767,0.5665,3.2059,0.4635,5.2787,24.7586,0.0515,64.9285,0.2189,0.0,0.3347,0.1159,0.0772
SC_TROMBUDO CENTRAL,8667,1.7884,2.1922,0.2885,5.2613,26.4567,0.2654,62.2245,0.6807,0.0346,0.15,0.6577,0.0
SC_TUBARAO,123889,0.6748,1.3859,0.2026,3.5661,3.2335,0.0581,90.3753,0.197,0.0283,0.2462,0.0258,0.0065
SC_TUNAPOLIS,5141,0.603,1.4394,0.0778,4.8434,46.8391,0.0389,44.8745,0.0,0.0,0.9726,0.2723,0.0389
SC_TURVO,16042,1.1096,1.9574,0.1309,9.7494,3.7901,0.0561,82.5521,0.4301,0.0,0.187,0.0312,0.0062
SC_UNIAO DO OESTE,3327,0.3306,3.4265,1.5029,12.7142,4.5386,0.4208,73.2492,0.9017,0.1503,0.9017,1.7433,0.1202
SC_URUBICI,12900,0.6667,1.5891,0.093,2.0,7.4574,0.0078,87.3101,0.2248,0.5194,0.093,0.0233,0.0155
SC_URUPEMA,2602,0.538,1.422,0.0769,1.2683,3.2283,0.0,93.4666,0.0,0.0,0.0,0.0,0.0
SC_URUSSANGA,25980,0.6274,3.1447,0.2117,9.3533,2.0862,0.1001,83.3988,0.4426,0.0,0.5697,0.0577,0.0077
SC_VARGEAO,4054,1.1347,2.886,0.3453,9.9655,5.1061,0.0,79.3537,0.518,0.0,0.222,0.4687,0.0
SC_VARGEM,3016,0.2984,1.6578,0.1658,2.7188,3.6804,0.0,91.0809,0.0663,0.0,0.3316,0.0,0.0
SC_VARGEM BONITA,4642,0.7109,1.8526,0.2585,6.4412,3.6838,0.0215,86.0836,0.1939,0.0,0.4524,0.3016,0.0
SC_VIDAL RAMOS,7305,2.0397,2.7652,0.4928,5.7084,22.0808,0.0411,63.5455,1.3826,0.5749,0.1506,1.191,0.0274
SC_VIDEIRA,57933,0.8061,2.8481,0.3677,7.8297,8.0697,0.1588,78.741,0.5437,0.019,0.3918,0.145,0.0794
SC_VITOR MEIRELES,5427,0.2764,4.1459,0.4238,6.5966,20.14,0.387,65.6716,1.0872,0.0184,0.3132,0.9397,0.0
SC_WITMARSUM,4170,0.3837,1.1751,0.3357,4.8921,36.5947,0.0959,55.4676,0.2398,0.0719,0.3357,0.4077,0.0
SC_XANXERE,53264,0.5614,2.4538,0.3511,7.0235,6.9296,0.1596,81.4903,0.4205,0.0094,0.3605,0.1877,0.0526
SC_XAVANTINA,5265,1.1776,3.3618,0.6458,10.7882,5.9259,0.076,76.1443,0.7977,0.0,0.6268,0.3989,0.057
SC_XAXIM,33580,0.5003,3.2251,0.1936,10.4378,5.137,0.14,79.321,0.5747,0.0208,0.3306,0.0893,0.0298
SC_ZORTEA,2866,0.2442,1.5701,0.0349,7.4669,6.2107,0.1745,83.7404,0.2094,0.0,0.1396,0.1745,0.0349
SE_AMPARO DE SAO FRANCISCO,2521,1.428,0.1587,0.0,0.595,0.0,0.2777,97.501,0.0,0.0,0.0397,0.0,0.0
SE_AQUIDABA,22644,0.6006,0.106,0.0177,0.0927,0.0177,0.0044,99.1433,0.0088,0.0,0.0088,0.0,0.0
SE_ARACAJU,682393,0.3258,0.5613,0.0286,0.5961,0.353,0.0164,98.0183,0.0374,0.0006,0.051,0.0094,0.0022
SE_ARAUA,10890,0.0551,0.1653,0.0,0.1102,0.0275,0.0092,99.5868,0.0,0.0,0.0459,0.0,0.0
SE_AREIA BRANCA,14471,0.2004,0.2764,0.0138,0.2211,0.0276,0.0,99.226,0.0276,0.0,0.0069,0.0,0.0
SE_BARRA DOS COQUEIROS,24358,0.1642,0.4721,0.1273,0.3161,0.1888,0.0,98.6904,0.0082,0.0,0.0246,0.0082,0.0
SE_BOQUIM,28376,0.3383,0.3348,0.0,0.3172,0.0211,0.0,98.971,0.0035,0.0,0.0106,0.0035,0.0
SE_BREJO GRANDE,7077,0.0424,0.3956,0.0,0.9891,0.0141,0.0283,98.4881,0.0141,0.0,0.0283,0.0,0.0
SE_CAMPO DO BRITO,17998,0.4667,0.1445,0.0056,0.0167,0.0833,0.0056,99.2777,0.0,0.0,0.0,0.0,0.0
SE_CANHOBA,4425,0.339,0.7232,0.0,0.4746,0.0226,0.0,98.4407,0.0,0.0,0.0,0.0,0.0
SE_CANINDE DE SAO FRANCISCO,24853,0.3299,0.2696,0.0,0.3179,0.1489,0.004,98.9136,0.004,0.0,0.0121,0.0,0.0
SE_CAPELA,30971,0.0678,0.2648,0.0032,0.1162,0.0323,0.0032,99.5028,0.0,0.0,0.0065,0.0032,0.0
SE_CARIRA,23351,0.2098,0.1799,0.0,0.137,0.03,0.0171,99.4219,0.0,0.0,0.0043,0.0,0.0
SE_CARMOPOLIS,15337,0.1174,0.2738,0.0391,0.313,0.013,0.0,99.2045,0.013,0.0,0.0261,0.0,0.0
SE_CEDRO DE SAO JOAO,5986,1.0692,0.1336,0.0,0.6014,0.0167,0.0,98.1791,0.0,0.0,0.0,0.0,0.0
SE_CRISTINAPOLIS,19171,0.0469,0.4329,0.0,0.2034,0.0156,0.0313,99.1602,0.0,0.0,0.0156,0.0939,0.0
SE_CUMBE,4170,0.2638,0.024,0.0,0.0719,0.3837,0.0,99.2566,0.0,0.0,0.0,0.0,0.0
SE_DIVINA PASTORA,3720,0.1882,0.1344,0.0,0.0269,0.0269,0.0,99.6237,0.0,0.0,0.0,0.0,0.0
SE_ESTANCIA,76861,0.2069,0.4372,0.0117,0.4827,0.0898,0.0039,98.7419,0.0091,0.0,0.0143,0.0,0.0026
SE_FEIRA NOVA,5407,0.074,0.2589,0.0,0.1295,0.2034,0.0,99.3342,0.0,0.0,0.0,0.0,0.0
SE_FREI PAULO,14688,0.2179,0.2791,0.0,0.1362,0.0953,0.0,99.217,0.0068,0.0,0.0068,0.0068,0.034
SE_GARARU,10845,0.8852,0.3227,0.0,0.3504,0.0184,0.0,98.3864,0.0369,0.0,0.0,0.0,0.0
SE_GENERAL MAYNARD,2850,0.0702,0.0351,0.0,0.3509,0.0351,0.0,99.5088,0.0,0.0,0.0,0.0,0.0
SE_GRACHO CARDOSO,5586,0.5013,0.0895,0.0,1.0025,0.1074,0.0,98.2814,0.0179,0.0,0.0,0.0,0.0
SE_ILHA DAS FLORES,8078,0.26,1.2379,0.0,0.9408,0.0,0.0,97.4622,0.0867,0.0,0.0124,0.0,0.0
SE_INDIAROBA,14274,0.1471,0.3573,0.007,0.2382,0.0911,0.014,99.1243,0.007,0.0,0.014,0.0,0.0
SE_ITABAIANA,59440,0.1127,0.2406,0.0101,0.1329,0.0555,0.0017,99.4179,0.005,0.0,0.0202,0.0,0.0034
SE_ITABAIANINHA,38609,0.1373,0.316,0.013,0.2331,0.0207,0.0026,99.2722,0.0026,0.0,0.0026,0.0,0.0
SE_ITABI,5099,2.3926,0.1569,0.0,0.1961,0.0196,0.0,97.2348,0.0,0.0,0.0,0.0,0.0
SE_ITAPORANGA D'AJUDA,32362,0.2657,0.1267,0.0,0.4419,0.1174,0.0,98.9834,0.0433,0.0,0.0216,0.0,0.0
SE_JAPARATUBA,18020,0.2053,0.3108,0.0,0.2497,0.0222,0.0,99.1953,0.0111,0.0,0.0055,0.0,0.0
SE_JAPOATA,12917,0.2168,0.2787,0.0,0.48,0.1548,0.0232,98.8387,0.0,0.0,0.0,0.0077,0.0
